DateTime,Active_power,Reactive_power,Voltage,Intensity,Sub_meter_1,Sub_meter_2,Sub_meter_3,Sub_meter_4
2008-9-11 07,108.88,7.1,239.35,7.56,0.0,24.0,1187.0,599.0
2008-9-11 08,85.25,11.63,239.47,5.95,0.0,23.0,1142.0,258.0
2008-9-11 09,74.48,16.11,238.36,5.3,0.0,11.0,950.0,284.0
2008-9-11 10,85.13,16.99,237.56,6.02,0.0,13.0,1123.0,290.0
2008-9-11 11,30.97,12.46,237.48,2.54,0.0,24.0,148.0,353.0
2008-9-11 12,17.81,7.77,238.49,1.39,0.0,25.0,82.0,188.0
2008-9-11 13,45.81,10.32,238.38,3.39,353.0,0.0,117.0,292.0
2008-9-11 14,61.75,9.77,238.4,4.39,146.0,25.0,656.0,207.0
2008-9-11 15,47.63,6.79,238.31,3.45,506.0,24.0,87.0,179.0
2008-9-11 16,16.04,4.99,238.55,1.17,0.0,11.0,84.0,174.0
2008-9-11 17,17.06,6.45,239.85,1.27,0.0,14.0,87.0,190.0
2008-9-11 18,18.57,7.06,239.61,1.39,0.0,25.0,86.0,195.0
2008-9-11 19,45.35,11.81,239.31,3.31,0.0,24.0,86.0,656.0
2008-9-11 20,106.6,3.4,238.53,7.4,0.0,0.0,824.0,952.0
2008-9-11 21,79.9,4.49,239.18,5.53,0.0,24.0,86.0,1223.0
2008-9-11 22,29.78,9.33,241.75,2.17,0.0,24.0,83.0,392.0
2008-9-11 23,16.29,5.33,242.73,1.19,0.0,8.0,86.0,184.0
2008-9-12 00,26.96,5.78,241.49,1.97,0.0,17.0,264.0,166.0
2008-9-12 01,41.24,6.17,239.92,2.92,0.0,24.0,493.0,168.0
2008-9-12 02,18.06,8.17,240.45,1.39,0.0,22.0,87.0,192.0
2008-9-12 03,15.68,4.95,241.0,1.13,0.0,1.0,86.0,171.0
2008-9-12 04,16.75,6.09,240.72,1.21,0.0,24.0,84.0,169.0
2008-9-12 05,16.82,6.34,239.48,1.28,0.0,24.0,85.0,171.0
2008-9-12 06,50.14,4.35,239.81,3.59,0.0,3.0,230.0,601.0
2008-9-12 07,121.38,7.44,237.26,8.53,0.0,21.0,1172.0,830.0
2008-9-12 08,104.71,6.78,236.52,7.37,426.0,23.0,1116.0,183.0
2008-9-12 09,128.37,7.31,238.11,9.2,524.0,17.0,1124.0,477.0
2008-9-12 10,88.53,5.82,240.11,6.23,0.0,7.0,1142.0,326.0
2008-9-12 11,50.37,13.51,240.37,3.79,0.0,23.0,206.0,608.0
2008-9-12 12,32.67,13.29,240.67,2.51,0.0,24.0,84.0,438.0
2008-9-12 13,15.05,4.5,240.36,1.1,0.0,0.0,81.0,163.0
2008-9-12 14,17.06,7.49,240.77,1.32,0.0,24.0,83.0,173.0
2008-9-12 15,17.92,8.7,242.07,1.39,0.0,23.0,84.0,188.0
2008-9-12 16,16.1,6.4,242.57,1.21,0.0,11.0,83.0,162.0
2008-9-12 17,29.63,6.12,241.22,2.17,0.0,14.0,84.0,387.0
2008-9-12 18,54.38,7.26,239.21,3.97,0.0,23.0,86.0,799.0
2008-9-12 19,118.74,14.23,238.74,8.4,0.0,22.0,758.0,1202.0
2008-9-12 20,128.55,7.19,237.25,9.06,386.0,0.0,239.0,1521.0
2008-9-12 21,125.84,8.05,237.7,8.8,97.0,23.0,768.0,1212.0
2008-9-12 22,99.13,6.99,241.12,6.91,434.0,24.0,216.0,980.0
2008-9-12 23,58.69,5.37,242.32,4.02,0.0,8.0,83.0,884.0
2008-9-13 00,27.36,4.92,241.0,1.99,0.0,14.0,84.0,361.0
2008-9-13 01,18.74,6.82,242.66,1.44,0.0,24.0,83.0,203.0
2008-9-13 02,18.22,8.61,242.66,1.42,0.0,22.0,81.0,199.0
2008-9-13 03,15.04,4.84,241.38,1.09,0.0,0.0,81.0,161.0
2008-9-13 04,15.71,5.45,240.26,1.14,0.0,23.0,80.0,157.0
2008-9-13 05,16.45,6.2,240.23,1.24,0.0,23.0,83.0,166.0
2008-9-13 06,73.38,3.62,238.27,5.19,0.0,3.0,729.0,488.0
2008-9-13 07,107.11,6.51,238.63,7.49,0.0,19.0,1131.0,633.0
2008-9-13 08,107.17,7.17,237.38,7.53,0.0,401.0,1117.0,268.0
2008-9-13 09,86.96,7.76,239.16,6.05,0.0,17.0,1181.0,246.0
2008-9-13 10,162.29,5.4,238.04,11.48,0.0,1316.0,1124.0,264.0
2008-9-13 11,78.19,5.29,239.01,5.46,0.0,51.0,970.0,282.0
2008-9-13 12,26.7,4.22,241.09,1.9,0.0,61.0,83.0,305.0
2008-9-13 13,20.22,8.82,242.71,1.57,0.0,25.0,81.0,231.0
2008-9-13 14,83.42,18.82,241.52,6.04,0.0,21.0,497.0,880.0
2008-9-13 15,178.77,15.82,240.07,12.51,24.0,1321.0,1139.0,501.0
2008-9-13 16,159.64,10.86,239.32,11.18,439.0,787.0,1132.0,303.0
2008-9-13 17,101.59,6.0,238.48,7.15,467.0,58.0,930.0,238.0
2008-9-13 18,20.84,6.48,240.4,1.59,0.0,16.0,82.0,247.0
2008-9-13 19,100.44,11.5,239.52,7.13,0.0,1115.0,81.0,481.0
2008-9-13 20,99.45,11.99,237.94,7.05,0.0,58.0,490.0,1109.0
2008-9-13 21,42.28,7.53,240.5,3.01,0.0,28.0,381.0,295.0
2008-9-13 22,30.27,5.81,241.16,2.12,0.0,24.0,83.0,393.0
2008-9-13 23,41.21,5.75,241.59,2.92,0.0,6.0,84.0,595.0
2008-9-14 00,26.88,8.23,241.28,1.95,0.0,25.0,41.0,373.0
2008-9-14 01,32.33,6.59,238.94,2.28,0.0,26.0,82.0,432.0
2008-9-14 02,20.9,6.64,241.11,1.57,0.0,26.0,81.0,241.0
2008-9-14 03,16.64,3.69,242.83,1.21,0.0,3.0,78.0,198.0
2008-9-14 04,19.58,5.29,242.55,1.46,0.0,22.0,106.0,204.0
2008-9-14 05,57.61,6.08,242.06,3.99,0.0,25.0,716.0,215.0
2008-9-14 06,18.5,5.94,242.3,1.36,0.0,24.0,80.0,204.0
2008-9-14 07,16.0,3.16,241.69,1.17,0.0,0.0,79.0,188.0
2008-9-14 08,30.25,5.96,239.77,2.34,0.0,23.0,79.0,406.0
2008-9-14 09,23.91,5.56,239.12,1.8,0.0,24.0,39.0,336.0
2008-9-14 10,31.73,10.51,241.9,2.41,0.0,8.0,83.0,436.0
2008-9-14 11,137.94,26.93,239.14,9.89,857.0,16.0,455.0,976.0
2008-9-14 12,214.48,20.96,237.18,15.24,1592.0,23.0,1042.0,918.0
2008-9-14 13,123.39,11.93,239.68,8.79,759.0,22.0,673.0,606.0
2008-9-14 14,106.24,6.17,238.86,7.48,69.0,2.0,774.0,929.0
2008-9-14 15,80.15,6.88,239.36,5.79,476.0,35.0,88.0,741.0
2008-9-14 16,43.1,7.41,240.16,3.24,0.0,24.0,94.0,602.0
2008-9-14 17,35.53,4.15,239.55,2.73,0.0,0.0,92.0,497.0
2008-9-14 18,51.27,4.17,237.33,3.76,0.0,24.0,38.0,794.0
2008-9-14 19,76.66,5.27,234.63,5.59,0.0,23.0,416.0,847.0
2008-9-14 20,198.17,8.7,235.74,14.06,382.0,11.0,1115.0,1791.0
2008-9-14 21,109.56,8.4,237.97,7.74,68.0,12.0,153.0,1592.0
2008-9-14 22,68.47,8.06,240.02,5.01,470.0,24.0,40.0,606.0
2008-9-14 23,37.06,7.05,244.17,2.8,0.0,23.0,94.0,501.0
2008-9-15 00,29.57,4.68,243.01,2.3,0.0,0.0,91.0,404.0
2008-9-15 01,30.08,6.34,242.68,2.37,0.0,23.0,92.0,397.0
2008-9-15 02,30.68,7.65,242.06,2.43,0.0,23.0,92.0,399.0
2008-9-15 03,24.14,3.54,241.74,1.98,0.0,0.0,39.0,373.0
2008-9-15 04,60.63,5.15,241.08,4.34,0.0,23.0,624.0,363.0
2008-9-15 05,28.98,5.91,240.59,2.28,0.0,23.0,91.0,376.0
2008-9-15 06,76.71,4.78,238.12,5.62,0.0,10.0,429.0,838.0
2008-9-15 07,119.11,6.32,237.8,8.39,0.0,13.0,1137.0,838.0
2008-9-15 08,99.92,5.54,238.6,7.0,0.0,22.0,1140.0,502.0
2008-9-15 09,90.74,4.62,239.08,6.35,0.0,17.0,1089.0,406.0
2008-9-15 10,94.04,5.48,238.8,6.6,0.0,6.0,1141.0,417.0
2008-9-15 11,49.26,5.6,240.34,3.61,0.0,22.0,404.0,400.0
2008-9-15 12,37.06,5.53,242.14,2.75,0.0,23.0,40.0,554.0
2008-9-15 13,48.03,4.36,241.05,3.44,0.0,0.0,92.0,708.0
2008-9-15 14,41.2,5.58,241.11,3.04,0.0,23.0,39.0,629.0
2008-9-15 15,38.12,5.58,241.4,2.85,0.0,23.0,92.0,524.0
2008-9-15 16,36.23,4.98,241.81,2.71,0.0,0.0,89.0,512.0
2008-9-15 17,85.42,6.65,237.21,6.1,0.0,23.0,850.0,552.0
2008-9-15 18,93.14,5.76,238.24,6.54,0.0,22.0,1134.0,391.0
2008-9-15 19,160.26,7.65,237.48,11.3,0.0,3.0,550.0,2125.0
2008-9-15 20,136.65,5.5,238.51,9.58,0.0,20.0,91.0,2169.0
2008-9-15 21,155.37,5.88,238.67,10.86,17.0,22.0,645.0,1905.0
2008-9-15 22,79.05,6.13,240.23,5.58,458.0,11.0,242.0,606.0
2008-9-15 23,53.32,6.91,244.42,3.73,485.0,12.0,89.0,306.0
2008-9-16 00,21.13,8.1,243.36,1.57,0.0,23.0,91.0,240.0
2008-9-16 01,15.78,5.92,242.58,1.22,0.0,17.0,40.0,206.0
2008-9-16 02,17.18,4.41,243.55,1.25,0.0,6.0,90.0,192.0
2008-9-16 03,18.65,6.23,243.22,1.4,0.0,23.0,91.0,200.0
2008-9-16 04,15.65,5.74,242.67,1.16,0.0,22.0,40.0,203.0
2008-9-16 05,16.62,3.71,241.99,1.21,0.0,1.0,89.0,188.0
2008-9-16 06,92.1,5.62,239.01,6.49,0.0,22.0,803.0,707.0
2008-9-16 07,117.8,6.57,238.52,8.23,0.0,22.0,1131.0,809.0
2008-9-16 08,84.99,4.78,240.67,5.82,0.0,0.0,1156.0,257.0
2008-9-16 09,84.64,5.12,240.85,5.78,0.0,22.0,1155.0,231.0
2008-9-16 10,40.63,5.14,241.24,2.85,0.0,23.0,443.0,212.0
2008-9-16 11,54.64,13.52,240.19,4.01,0.0,0.0,87.0,820.0
2008-9-16 12,65.27,12.83,241.05,4.73,0.0,23.0,309.0,756.0
2008-9-16 13,77.73,6.91,239.07,5.43,0.0,22.0,836.0,427.0
2008-9-16 14,25.38,3.56,242.92,1.86,0.0,0.0,92.0,326.0
2008-9-16 15,26.22,6.13,243.99,1.94,0.0,23.0,91.0,329.0
2008-9-16 16,34.53,5.61,241.26,2.63,0.0,22.0,40.0,514.0
2008-9-16 17,26.05,3.98,238.01,1.92,0.0,0.0,91.0,344.0
2008-9-16 18,27.65,4.21,237.96,2.0,0.0,23.0,91.0,353.0
2008-9-16 19,69.51,4.03,237.62,4.92,0.0,23.0,438.0,699.0
2008-9-16 20,94.0,8.26,236.41,6.71,0.0,0.0,221.0,1345.0
2008-9-16 21,89.37,7.68,239.17,6.26,0.0,22.0,90.0,1376.0
2008-9-16 22,91.92,11.38,242.39,6.39,0.0,23.0,693.0,818.0
2008-9-16 23,14.42,6.6,245.08,1.09,0.0,6.0,41.0,200.0
2008-9-17 00,16.58,6.67,244.25,1.25,0.0,17.0,91.0,172.0
2008-9-17 01,17.74,8.32,243.39,1.36,0.0,23.0,91.0,191.0
2008-9-17 02,13.1,5.27,243.58,0.96,0.0,10.0,40.0,172.0
2008-9-17 03,16.12,5.88,243.63,1.17,0.0,12.0,91.0,174.0
2008-9-17 04,34.02,8.77,242.6,2.41,0.0,23.0,350.0,195.0
2008-9-17 05,34.37,6.21,242.26,2.43,0.0,15.0,382.0,190.0
2008-9-17 06,28.0,4.68,240.66,2.07,0.0,7.0,99.0,364.0
2008-9-17 07,128.95,8.82,239.1,8.99,0.0,22.0,1145.0,982.0
2008-9-17 08,86.13,5.71,241.78,5.89,0.0,19.0,1166.0,252.0
2008-9-17 09,81.28,4.56,238.61,5.63,0.0,3.0,1140.0,209.0
2008-9-17 10,176.3,12.42,236.46,12.55,1164.0,412.0,1066.0,300.0
2008-9-17 11,90.14,7.9,238.02,6.43,0.0,429.0,681.0,395.0
2008-9-17 12,72.09,4.34,239.18,5.14,745.0,1.0,39.0,415.0
2008-9-17 13,29.23,7.94,241.17,2.04,1.0,24.0,91.0,364.0
2008-9-17 14,32.21,6.46,240.77,2.39,0.0,323.0,40.0,176.0
2008-9-17 15,16.21,5.96,242.11,1.19,0.0,0.0,90.0,183.0
2008-9-17 16,99.95,8.63,240.46,7.06,0.0,1300.0,96.0,271.0
2008-9-17 17,79.76,8.82,240.0,5.83,0.0,992.0,40.0,300.0
2008-9-17 18,19.53,7.57,240.24,1.47,0.0,19.0,94.0,220.0
2008-9-17 19,31.88,10.22,239.15,2.37,0.0,6.0,93.0,435.0
2008-9-17 20,138.24,10.46,238.6,9.72,0.0,24.0,707.0,1568.0
2008-9-17 21,149.62,10.63,239.0,10.44,0.0,23.0,931.0,1541.0
2008-9-17 22,101.31,4.15,239.34,7.07,0.0,0.0,718.0,974.0
2008-9-17 23,26.46,6.77,241.41,1.91,0.0,23.0,90.0,334.0
2008-9-18 00,18.43,8.34,241.75,1.39,0.0,23.0,93.0,196.0
2008-9-18 01,13.34,5.13,240.61,0.99,0.0,0.0,39.0,186.0
2008-9-18 02,17.6,7.16,240.91,1.31,0.0,22.0,93.0,179.0
2008-9-18 03,14.12,6.23,241.29,1.06,0.0,23.0,40.0,182.0
2008-9-18 04,16.2,5.3,241.57,1.17,0.0,4.0,91.0,178.0
2008-9-18 05,16.6,5.88,241.42,1.2,0.0,18.0,93.0,167.0
2008-9-18 06,105.36,6.62,238.89,7.48,0.0,22.0,650.0,1085.0
2008-9-18 07,150.94,7.76,238.79,10.55,60.0,6.0,1146.0,1308.0
2008-9-18 08,109.22,6.37,238.66,7.6,448.0,16.0,1141.0,216.0
2008-9-18 09,100.88,6.05,238.18,7.06,494.0,22.0,991.0,182.0
2008-9-18 10,16.23,5.5,241.64,1.21,0.0,6.0,91.0,174.0
2008-9-18 11,14.03,6.42,241.85,1.06,0.0,16.0,40.0,178.0
2008-9-18 12,30.17,6.1,242.38,2.21,0.0,23.0,92.0,391.0
2008-9-18 13,28.22,14.56,242.29,2.25,0.0,7.0,48.0,412.0
2008-9-18 14,64.6,10.28,240.66,4.58,0.0,15.0,801.0,260.0
2008-9-18 15,56.3,6.01,241.15,3.94,0.0,23.0,689.0,230.0
2008-9-18 16,19.19,4.72,240.0,1.39,0.0,5.0,39.0,287.0
2008-9-18 17,37.14,7.54,239.64,2.63,0.0,17.0,94.0,513.0
2008-9-18 18,45.99,5.62,238.68,3.23,0.0,22.0,100.0,648.0
2008-9-18 19,102.96,12.16,238.27,7.33,755.0,11.0,39.0,913.0
2008-9-18 20,187.67,19.48,236.48,13.37,1361.0,12.0,358.0,1396.0
2008-9-18 21,152.38,11.32,238.66,10.7,686.0,22.0,446.0,1388.0
2008-9-18 22,73.88,8.53,242.06,5.2,0.0,17.0,40.0,1179.0
2008-9-18 23,113.84,6.31,242.01,7.84,398.0,5.0,737.0,755.0
2008-9-19 00,52.52,8.25,241.91,3.65,70.0,22.0,549.0,238.0
2008-9-19 01,43.24,5.75,240.93,3.07,493.0,22.0,40.0,161.0
2008-9-19 02,16.48,5.75,241.86,1.21,0.0,0.0,91.0,190.0
2008-9-19 03,17.52,6.95,241.27,1.29,0.0,22.0,94.0,176.0
2008-9-19 04,13.52,5.34,241.89,0.98,0.0,22.0,40.0,167.0
2008-9-19 05,16.75,5.82,241.07,1.25,0.0,0.0,94.0,188.0
2008-9-19 06,61.7,5.51,240.05,4.36,0.0,22.0,425.0,583.0
2008-9-19 07,121.05,7.52,239.98,8.41,0.0,22.0,1154.0,843.0
2008-9-19 08,85.76,5.23,238.34,5.97,0.0,0.0,1083.0,347.0
2008-9-19 09,85.42,5.02,237.57,5.97,0.0,21.0,1129.0,272.0
2008-9-19 10,93.9,7.86,237.67,6.72,0.0,21.0,1077.0,472.0
2008-9-19 11,84.75,7.06,237.86,6.55,0.0,0.0,679.0,733.0
2008-9-19 12,40.55,5.26,240.2,2.86,0.0,22.0,440.0,211.0
2008-9-19 13,43.19,7.81,241.29,3.07,0.0,23.0,395.0,311.0
2008-9-19 14,17.25,4.47,242.25,1.22,0.0,0.0,40.0,254.0
2008-9-19 15,31.34,7.9,242.48,2.22,0.0,22.0,93.0,416.0
2008-9-19 16,21.12,6.02,241.51,1.59,0.0,22.0,39.0,293.0
2008-9-19 17,71.91,5.25,240.91,5.01,0.0,0.0,877.0,320.0
2008-9-19 18,84.73,10.37,240.43,5.9,0.0,22.0,1145.0,241.0
2008-9-19 19,101.44,10.69,238.98,7.06,0.0,21.0,1143.0,526.0
2008-9-19 20,167.04,10.61,237.41,11.73,483.0,0.0,1074.0,1230.0
2008-9-19 21,149.14,5.51,238.31,10.47,523.0,22.0,529.0,1414.0
2008-9-19 22,30.82,8.16,241.86,2.25,0.0,23.0,97.0,392.0
2008-9-19 23,67.69,8.66,242.54,4.7,0.0,0.0,40.0,1092.0
2008-9-20 00,40.06,6.98,242.54,2.78,0.0,22.0,94.0,556.0
2008-9-20 01,38.22,5.97,242.26,2.66,0.0,21.0,85.0,530.0
2008-9-20 02,43.14,4.47,242.29,2.95,0.0,0.0,49.0,671.0
2008-9-20 03,58.85,6.01,241.13,4.03,0.0,22.0,95.0,863.0
2008-9-20 04,44.38,6.37,241.52,3.06,0.0,22.0,40.0,676.0
2008-9-20 05,59.24,4.58,241.13,4.07,0.0,0.0,799.0,185.0
2008-9-20 06,41.06,6.33,241.21,3.0,0.0,21.0,187.0,472.0
2008-9-20 07,123.96,9.92,240.84,8.56,0.0,22.0,1203.0,840.0
2008-9-20 08,75.69,3.51,238.26,5.27,0.0,4.0,1100.0,159.0
2008-9-20 09,83.05,5.98,236.86,5.8,0.0,17.0,1127.0,248.0
2008-9-20 10,79.9,7.27,237.93,5.58,0.0,21.0,1079.0,231.0
2008-9-20 11,87.09,4.61,239.43,6.01,0.0,8.0,1150.0,294.0
2008-9-20 12,100.81,9.19,239.0,7.02,0.0,14.0,1146.0,517.0
2008-9-20 13,86.26,5.93,239.97,5.97,0.0,22.0,1098.0,320.0
2008-9-20 14,49.4,5.12,239.16,3.5,0.0,12.0,601.0,207.0
2008-9-20 15,17.61,7.78,240.78,1.34,0.0,10.0,96.0,195.0
2008-9-20 16,39.56,6.62,240.61,2.8,0.0,22.0,377.0,267.0
2008-9-20 17,74.8,6.5,240.38,5.17,0.0,16.0,1057.0,171.0
2008-9-20 18,16.52,6.26,240.6,1.25,0.0,6.0,96.0,178.0
2008-9-20 19,16.84,7.08,240.48,1.28,0.0,22.0,40.0,230.0
2008-9-20 20,18.01,8.23,240.06,1.41,0.0,22.0,97.0,191.0
2008-9-20 21,15.36,4.55,242.09,1.1,0.0,0.0,97.0,173.0
2008-9-20 22,38.94,9.18,242.04,2.83,0.0,22.0,40.0,593.0
2008-9-20 23,55.87,7.78,243.69,3.88,0.0,22.0,724.0,187.0
2008-9-21 00,16.19,5.39,244.68,1.16,0.0,0.0,95.0,185.0
2008-9-21 01,26.98,8.15,241.77,1.97,0.0,22.0,40.0,380.0
2008-9-21 02,18.11,8.1,242.16,1.38,0.0,21.0,95.0,191.0
2008-9-21 03,16.88,6.14,242.49,1.24,0.0,0.0,96.0,185.0
2008-9-21 04,14.04,6.39,242.12,1.05,0.0,22.0,40.0,179.0
2008-9-21 05,16.92,6.36,241.38,1.25,0.0,22.0,94.0,174.0
2008-9-21 06,13.95,6.06,241.22,1.06,0.0,1.0,40.0,195.0
2008-9-21 07,39.73,7.46,240.55,3.0,0.0,21.0,94.0,547.0
2008-9-21 08,57.82,5.6,239.32,4.12,0.0,21.0,726.0,224.0
2008-9-21 09,97.75,4.74,237.93,6.92,0.0,437.0,965.0,227.0
2008-9-21 10,20.45,5.39,239.42,1.62,0.0,19.0,94.0,227.0
2008-9-21 11,67.65,11.32,240.37,4.9,706.0,23.0,40.0,356.0
2008-9-21 12,197.12,21.86,237.52,14.27,1110.0,541.0,409.0,1226.0
2008-9-21 13,162.95,15.48,239.61,11.44,4.0,993.0,1155.0,564.0
2008-9-21 14,89.02,7.29,239.79,6.15,23.0,62.0,1153.0,252.0
2008-9-21 15,71.06,7.8,242.94,5.01,509.0,34.0,235.0,404.0
2008-9-21 16,57.68,5.84,243.97,4.02,528.0,19.0,97.0,323.0
2008-9-21 17,31.88,12.3,244.5,2.39,0.0,25.0,135.0,372.0
2008-9-21 18,98.38,14.3,241.06,6.8,0.0,29.0,1109.0,503.0
2008-9-21 19,97.93,11.69,240.11,6.94,219.0,23.0,497.0,892.0
2008-9-21 20,182.8,7.79,237.04,12.9,413.0,0.0,902.0,1735.0
2008-9-21 21,91.99,7.41,239.17,6.47,498.0,23.0,40.0,973.0
2008-9-21 22,25.28,7.25,241.05,1.87,0.0,23.0,98.0,299.0
2008-9-21 23,20.5,6.16,242.4,1.52,0.0,0.0,98.0,243.0
2008-9-22 00,17.43,5.2,242.05,1.28,0.0,23.0,40.0,230.0
2008-9-22 01,17.72,6.24,241.08,1.3,0.0,23.0,98.0,182.0
2008-9-22 02,17.15,5.64,241.42,1.27,0.0,8.0,96.0,186.0
2008-9-22 03,38.2,4.48,241.08,2.65,0.0,15.0,451.0,172.0
2008-9-22 04,21.64,6.01,240.97,1.57,0.0,23.0,170.0,180.0
2008-9-22 05,13.94,5.29,240.71,1.04,0.0,16.0,40.0,184.0
2008-9-22 06,79.66,5.18,239.0,5.66,0.0,7.0,635.0,690.0
2008-9-22 07,138.77,7.91,238.07,9.7,0.0,22.0,1161.0,1132.0
2008-9-22 08,80.85,6.6,240.38,5.57,0.0,23.0,1147.0,184.0
2008-9-22 09,80.6,6.28,239.24,5.57,0.0,0.0,1149.0,191.0
2008-9-22 10,79.32,5.41,237.85,5.53,0.0,22.0,1137.0,163.0
2008-9-22 11,75.71,5.1,237.33,5.32,0.0,23.0,1074.0,170.0
2008-9-22 12,80.14,6.36,237.96,5.61,0.0,0.0,1138.0,204.0
2008-9-22 13,20.22,5.98,240.18,1.5,0.0,23.0,150.0,170.0
2008-9-22 14,17.23,6.66,239.6,1.3,0.0,23.0,98.0,172.0
2008-9-22 15,17.25,6.89,241.47,1.28,0.0,0.0,97.0,196.0
2008-9-22 16,14.1,6.78,242.03,1.07,0.0,23.0,40.0,171.0
2008-9-22 17,18.47,7.87,242.5,1.37,0.0,24.0,98.0,195.0
2008-9-22 18,14.97,5.86,242.38,1.12,0.0,0.0,40.0,207.0
2008-9-22 19,69.26,10.56,239.41,5.02,0.0,450.0,95.0,609.0
2008-9-22 20,257.47,8.18,234.42,18.42,474.0,1592.0,1024.0,1201.0
2008-9-22 21,102.77,4.29,239.56,7.13,431.0,21.0,51.0,1211.0
2008-9-22 22,66.55,4.92,242.5,4.59,109.0,52.0,100.0,849.0
2008-9-22 23,19.13,7.85,243.85,1.45,0.0,35.0,98.0,188.0
2008-9-23 00,17.76,7.5,240.87,1.36,0.0,33.0,75.0,193.0
2008-9-23 01,24.35,4.31,241.31,1.74,0.0,10.0,220.0,180.0
2008-9-23 02,51.48,6.03,240.61,3.6,0.0,34.0,653.0,176.0
2008-9-23 03,15.08,6.27,240.57,1.16,0.0,35.0,39.0,180.0
2008-9-23 04,16.75,5.2,240.96,1.22,0.0,1.0,98.0,187.0
2008-9-23 05,17.5,6.12,240.09,1.31,0.0,23.0,96.0,179.0
2008-9-23 06,61.36,6.09,238.81,4.45,0.0,24.0,294.0,700.0
2008-9-23 07,141.72,9.61,237.56,9.97,0.0,211.0,1139.0,1016.0
2008-9-23 08,166.86,6.73,236.59,11.79,0.0,1441.0,1129.0,216.0
2008-9-23 09,80.47,6.02,237.17,5.61,0.0,38.0,1131.0,169.0
2008-9-23 10,41.83,8.58,238.76,3.03,0.0,57.0,289.0,353.0
2008-9-23 11,39.68,11.32,239.01,2.98,0.0,18.0,94.0,553.0
2008-9-23 12,14.27,5.63,241.34,1.08,0.0,26.0,40.0,174.0
2008-9-23 13,24.45,7.07,241.82,1.94,0.0,34.0,97.0,279.0
2008-9-23 14,30.35,6.86,241.18,2.42,0.0,29.0,96.0,381.0
2008-9-23 15,24.72,5.34,242.56,1.99,0.0,15.0,40.0,362.0
2008-9-23 16,28.18,6.66,242.52,2.23,0.0,24.0,95.0,359.0
2008-9-23 17,22.49,6.72,240.71,1.67,0.0,23.0,40.0,307.0
2008-9-23 18,72.24,5.34,239.19,5.06,0.0,0.0,715.0,498.0
2008-9-23 19,36.67,7.23,240.92,2.64,0.0,24.0,193.0,398.0
2008-9-23 20,97.65,10.95,240.2,6.81,0.0,23.0,39.0,1569.0
2008-9-23 21,76.69,6.43,239.73,5.33,0.0,0.0,96.0,1184.0
2008-9-23 22,102.71,7.11,239.1,7.1,0.0,22.0,1146.0,545.0
2008-9-23 23,27.52,6.01,242.82,1.93,0.0,23.0,66.0,359.0
2008-9-24 00,27.26,5.97,241.89,1.9,0.0,8.0,96.0,354.0
2008-9-24 01,26.5,5.0,240.34,1.84,0.0,14.0,96.0,329.0
2008-9-24 02,23.55,5.44,240.25,1.63,0.0,23.0,40.0,323.0
2008-9-24 03,27.06,5.72,240.09,1.88,0.0,15.0,95.0,340.0
2008-9-24 04,22.78,4.23,240.44,1.56,0.0,7.0,39.0,325.0
2008-9-24 05,26.58,5.11,238.67,1.85,0.0,23.0,95.0,327.0
2008-9-24 06,90.67,5.82,238.18,6.35,0.0,19.0,809.0,683.0
2008-9-24 07,146.44,6.84,236.94,10.28,21.0,3.0,1134.0,1290.0
2008-9-24 08,111.83,6.1,238.82,7.78,492.0,23.0,1142.0,209.0
2008-9-24 09,107.91,6.09,239.75,7.48,502.0,22.0,1099.0,178.0
2008-9-24 10,85.8,6.41,240.58,5.92,0.0,0.0,1160.0,267.0
2008-9-24 11,94.36,6.01,240.68,6.49,0.0,260.0,1104.0,210.0
2008-9-24 12,138.69,11.6,239.23,9.71,0.0,727.0,1148.0,438.0
2008-9-24 13,126.24,8.46,239.3,9.03,0.0,1592.0,253.0,258.0
2008-9-24 14,65.6,8.06,241.61,4.74,0.0,788.0,86.0,222.0
2008-9-24 15,74.38,10.74,240.47,5.4,0.0,956.0,97.0,190.0
2008-9-24 16,17.41,7.86,242.01,1.34,0.0,62.0,40.0,191.0
2008-9-24 17,18.77,7.09,241.98,1.41,0.0,15.0,94.0,207.0
2008-9-24 18,17.58,6.61,241.52,1.32,0.0,11.0,97.0,187.0
2008-9-24 19,55.9,7.87,238.31,3.96,0.0,39.0,39.0,856.0
2008-9-24 20,92.35,11.45,239.92,6.48,0.0,41.0,97.0,1398.0
2008-9-24 21,171.24,9.4,237.52,12.06,459.0,36.0,846.0,1513.0
2008-9-24 22,104.51,8.38,240.9,7.25,305.0,23.0,748.0,666.0
2008-9-24 23,44.95,7.2,243.61,3.1,240.0,23.0,94.0,395.0
2008-9-25 00,18.17,7.1,241.93,1.35,0.0,37.0,97.0,181.0
2008-9-25 01,14.76,6.85,239.39,1.16,0.0,40.0,39.0,157.0
2008-9-25 02,18.61,7.61,239.93,1.41,0.0,40.0,95.0,181.0
2008-9-25 03,14.34,6.12,240.18,1.09,0.0,35.0,40.0,175.0
2008-9-25 04,16.99,5.25,239.96,1.22,0.0,24.0,95.0,171.0
2008-9-25 05,17.4,6.18,239.54,1.28,0.0,23.0,94.0,164.0
2008-9-25 06,51.01,7.0,238.36,3.72,0.0,38.0,224.0,587.0
2008-9-25 07,126.06,7.88,238.04,8.78,0.0,40.0,1143.0,920.0
